Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT45,OUT017,1889.5524879173902
NCC54,OUT027,4854.174803091215
FDP08,OUT018,2690.015344454029
FDU44,OUT046,2215.202143413313
DRG39,OUT035,1891.3415277651884
FDU32,OUT049,1741.5185546995972
FDY27,OUT049,2215.202143413313
NCP54,OUT013,2507.0468029407252
NCZ41,OUT049,1741.5185546995972
DRL49,OUT013,2905.1529344649775
FDI05,OUT018,2310.4652969675276
FDY56,OUT045,2552.469375751121
DRC13,OUT013,2507.0468029407252
NCV29,OUT017,2678.647018046256
FDR24,OUT049,1741.5185546995972
FDZ34,OUT018,2690.015344454029
FDP37,OUT035,2058.4028327749943
FDX08,OUT027,4357.564167945137
FDS57,OUT045,2678.647018046256
NCG18,OUT049,1741.5185546995972
FDK25,OUT018,2690.015344454029
FDH53,OUT049,1741.5185546995972
DRI59,OUT018,2988.3802266488597
FDA52,OUT046,2215.202143413313
FDT20,OUT010,605.4702992259897
FDE36,OUT019,591.0978155074495
FDI24,OUT017,2678.647018046256
FDB28,OUT018,2690.015344454029
FDV11,OUT017,2678.647018046256
FDP01,OUT046,2215.202143413313
FDD34,OUT027,4357.564167945137
FDJ50,OUT027,3462.574137956091
FDZ44,OUT013,2507.0468029407252
DRO59,OUT035,2058.4028327749943
DRB48,OUT045,1889.5524879173902
FDR21,OUT018,2690.015344454029
NCE42,OUT010,760.4116001552943
FDO23,OUT046,1741.5185546995972
NCE30,OUT018,2988.3802266488597
FDQ22,OUT035,1891.3415277651884
FDY01,OUT045,2058.4028327749943
FDS08,OUT017,2678.647018046256
FDG28,OUT018,2988.3802266488597
FDQ51,OUT018,2200.5494371790905
FDB05,OUT017,2552.469375751121
FDO56,OUT049,1741.5185546995972
FDE02,OUT018,2310.4652969675276
FDN45,OUT017,2552.469375751121
FDS09,OUT013,2378.4258839367703
NCA54,OUT018,2690.015344454029
FDP09,OUT010,760.4116001552943
FDC53,OUT045,2058.4028327749943
NCM55,OUT017,2678.647018046256
FDL09,OUT018,2690.015344454029
FDA11,OUT019,560.9513938017886
FDA50,OUT045,2058.4028327749943
FDC23,OUT017,2678.647018046256
FDE22,OUT049,2215.202143413313
FDD23,OUT046,2215.202143413313
NCA29,OUT049,2215.202143413313
FDK38,OUT046,2215.202143413313
DRC13,OUT046,1741.5185546995972
NCP43,OUT049,2215.202143413313
FDX28,OUT049,1741.5185546995972
FDF08,OUT049,1741.5185546995972
FDZ33,OUT046,2215.202143413313
FDD10,OUT049,2215.202143413313
FDO58,OUT017,2678.647018046256
FDI50,OUT017,2552.469375751121
FDO58,OUT045,2678.647018046256
FDX08,OUT013,2905.1529344649775
NCK17,OUT010,605.4702992259897
FDF39,OUT035,2552.469375751121
FDU45,OUT010,612.7531474763858
NCJ18,OUT018,2310.4652969675276
DRC27,OUT019,665.5600388401357
DRC25,OUT035,2058.4028327749943
FDU59,OUT035,2680.4360578940546
FDU28,OUT035,2680.4360578940546
NCP30,OUT046,1511.8648745352675
FDB39,OUT018,2200.5494371790905
FDE41,OUT013,2507.0468029407252
DRH11,OUT010,605.4702992259897
FDA58,OUT045,2552.469375751121
FDU50,OUT046,1741.5185546995972
FDM34,OUT013,2507.0468029407252
FDM44,OUT027,3732.6838384437897
FDR39,OUT045,2678.647018046256
FDM25,OUT045,2678.647018046256
FDQ49,OUT049,2215.202143413313
DRH25,OUT018,2200.5494371790905
FDM09,OUT027,4357.564167945137
FDL44,OUT019,591.0978155074495
NCR42,OUT018,2200.5494371790905
DRL59,OUT046,1511.8648745352675
FDX43,OUT013,2905.1529344649775
DRK47,OUT010,760.4116001552943
FDU48,OUT018,2310.4652969675276
FDY12,OUT045,1889.5524879173902
NCN43,OUT018,2310.4652969675276
NCM55,OUT018,2690.015344454029
FDQ21,OUT027,3732.6838384437897
FDX13,OUT035,2552.469375751121
NCK30,OUT027,4854.174803091215
FDG20,OUT049,2215.202143413313
DRG27,OUT017,1889.5524879173902
FDY14,OUT018,2988.3802266488597
FDP59,OUT035,2058.4028327749943
FDU60,OUT017,2678.647018046256
NCC18,OUT019,591.0978155074495
DRJ39,OUT017,2552.469375751121
FDS07,OUT049,1741.5185546995972
FDM08,OUT027,4854.174803091215
FDP51,OUT045,2058.4028327749943
FDU16,OUT035,2058.4028327749943
FDH12,OUT013,2507.0468029407252
DRE48,OUT010,620.1462288190617
NCL42,OUT027,4854.174803091215
FDR21,OUT045,2678.647018046256
NCW29,OUT035,2058.4028327749943
FDO11,OUT013,3279.122020033913
NCM31,OUT049,2215.202143413313
FDV35,OUT019,591.0978155074495
FDF58,OUT017,1889.5524879173902
NCE43,OUT049,2215.202143413313
FDA02,OUT035,2680.4360578940546
DRL37,OUT010,605.4702992259897
FDR24,OUT018,2310.4652969675276
FDW59,OUT049,1741.5185546995972
FDS22,OUT049,1511.8648745352675
FDW24,OUT017,1889.5524879173902
FDU24,OUT035,2058.4028327749943
FDA21,OUT027,4357.564167945137
FDH58,OUT027,3732.6838384437897
FDW36,OUT018,2310.4652969675276
FDI45,OUT027,4357.564167945137
FDU01,OUT018,2690.015344454029
FDF35,OUT027,3732.6838384437897
FDU43,OUT019,665.5600388401357
FDE24,OUT019,591.0978155074495
FDK50,OUT049,2215.202143413313
FDG31,OUT045,1889.5524879173902
FDC60,OUT045,2058.4028327749943
FDL36,OUT013,2507.0468029407252
FDP21,OUT013,2905.1529344649775
FDW16,OUT045,2058.4028327749943
FDX02,OUT017,2552.469375751121
FDQ58,OUT027,4357.564167945137
FDT51,OUT046,1741.5185546995972
FDD59,OUT049,1741.5185546995972
NCM42,OUT018,2310.4652969675276
FDA57,OUT018,2200.5494371790905
FDZ48,OUT035,2058.4028327749943
FDE46,OUT045,2678.647018046256
NCZ30,OUT019,560.9513938017886
FDB56,OUT017,2678.647018046256
FDA25,OUT027,3732.6838384437897
FDD20,OUT013,2507.0468029407252
FDL25,OUT013,2507.0468029407252
NCO18,OUT049,2215.202143413313
FDJ45,OUT017,1889.5524879173902
FDR12,OUT035,2680.4360578940546
NCF19,OUT010,605.4702992259897
FDK25,OUT046,2215.202143413313
NCR17,OUT046,1741.5185546995972
FDC52,OUT046,2215.202143413313
NCA54,OUT017,2678.647018046256
FDR45,OUT010,760.4116001552943
NCM19,OUT049,1741.5185546995972
FDF39,OUT027,4854.174803091215
FDX23,OUT049,1741.5185546995972
FDD58,OUT027,3732.6838384437897
FDX28,OUT013,2507.0468029407252
NCD31,OUT013,2905.1529344649775
FDU57,OUT018,2690.015344454029
FDI27,OUT046,1511.8648745352675
NCM42,OUT046,1741.5185546995972
FDD32,OUT027,3732.6838384437897
FDI34,OUT013,3279.122020033913
NCM29,OUT049,1741.5185546995972
FDG46,OUT018,2310.4652969675276
DRC01,OUT010,605.4702992259897
FDB15,OUT027,4854.174803091215
NCA17,OUT027,4357.564167945137
FDF10,OUT046,2215.202143413313
FDR26,OUT027,4357.564167945137
FDI02,OUT049,1741.5185546995972
NCM54,OUT010,612.7531474763858
FDF14,OUT013,2905.1529344649775
FDJ33,OUT010,612.7531474763858
FDM20,OUT035,2552.469375751121
FDC03,OUT027,4357.564167945137
NCX05,OUT046,1741.5185546995972
NCM41,OUT027,3732.6838384437897
NCU29,OUT010,620.1462288190617
FDQ59,OUT017,2058.4028327749943
FDH46,OUT010,612.7531474763858
FDH09,OUT013,2378.4258839367703
NCD06,OUT045,1889.5524879173902
FDC15,OUT035,2680.4360578940546
DRD37,OUT027,3462.574137956091
FDT28,OUT027,4357.564167945137
FDR28,OUT027,4357.564167945137
FDT38,OUT017,2058.4028327749943
FDV34,OUT027,3732.6838384437897
FDY52,OUT035,1891.3415277651884
FDB34,OUT013,2507.0468029407252
DRL23,OUT018,2310.4652969675276
DRB24,OUT046,2215.202143413313
FDJ50,OUT046,1511.8648745352675
FDQ49,OUT035,2680.4360578940546
FDP20,OUT035,2058.4028327749943
FDV19,OUT027,4357.564167945137
NCR54,OUT045,2678.647018046256
FDO09,OUT010,760.4116001552943
FDS57,OUT018,2690.015344454029
FDN10,OUT049,1741.5185546995972
FDV23,OUT049,1741.5185546995972
FDY28,OUT049,2372.236686476271
DRG51,OUT013,2905.1529344649775
FDD45,OUT019,560.9513938017886
NCL18,OUT027,4357.564167945137
NCM29,OUT013,2507.0468029407252
FDF17,OUT027,4357.564167945137
FDE22,OUT017,2678.647018046256
FDQ22,OUT017,1889.5524879173902
FDS01,OUT013,2905.1529344649775
FDW35,OUT027,3462.574137956091
FDJ33,OUT046,1741.5185546995972
NCF54,OUT035,2680.4360578940546
FDE09,OUT013,2507.0468029407252
NCE06,OUT045,2678.647018046256
DRH49,OUT049,1741.5185546995972
FDY43,OUT045,2678.647018046256
NCT05,OUT017,2552.469375751121
FDZ34,OUT045,2678.647018046256
FDL38,OUT017,2058.4028327749943
FDZ31,OUT017,2678.647018046256
FDR14,OUT035,1891.3415277651884
NCN54,OUT049,1741.5185546995972
NCC42,OUT027,3732.6838384437897
FDK08,OUT017,2058.4028327749943
FDP59,OUT013,2507.0468029407252
FDV22,OUT035,2680.4360578940546
FDD33,OUT035,2552.469375751121
DRE60,OUT027,4854.174803091215
FDK52,OUT046,2372.236686476271
FDA02,OUT017,2678.647018046256
FDM56,OUT049,1741.5185546995972
FDE57,OUT035,2680.4360578940546
FDM32,OUT045,2058.4028327749943
NCQ30,OUT027,3732.6838384437897
FDQ27,OUT027,3732.6838384437897
FDT60,OUT027,3732.6838384437897
FDU43,OUT049,2372.236686476271
NCO55,OUT035,2058.4028327749943
FDG02,OUT045,2678.647018046256
FDJ28,OUT013,2905.1529344649775
FDP40,OUT045,2058.4028327749943
FDJ38,OUT045,2678.647018046256
NCC54,OUT017,2552.469375751121
NCZ41,OUT046,1741.5185546995972
FDK38,OUT019,591.0978155074495
FDU52,OUT013,2905.1529344649775
FDC40,OUT046,1741.5185546995972
NCR30,OUT017,1889.5524879173902
NCN18,OUT017,2058.4028327749943
FDB50,OUT035,2058.4028327749943
FDG04,OUT013,2905.1529344649775
FDR26,OUT035,2680.4360578940546
NCT17,OUT018,2690.015344454029
FDX35,OUT027,4854.174803091215
FDS12,OUT046,1741.5185546995972
NCZ29,OUT027,3732.6838384437897
FDB38,OUT010,620.1462288190617
FDP12,OUT013,2378.4258839367703
FDP22,OUT046,1511.8648745352675
FDS26,OUT018,2988.3802266488597
FDR52,OUT046,2215.202143413313
DRJ13,OUT046,2215.202143413313
FDU48,OUT027,3732.6838384437897
FDE29,OUT035,1891.3415277651884
NCT29,OUT049,1741.5185546995972
DRK37,OUT018,2690.015344454029
FDK55,OUT046,1741.5185546995972
FDR07,OUT046,1741.5185546995972
FDO21,OUT027,4854.174803091215
FDK46,OUT049,2372.236686476271
FDB12,OUT045,2058.4028327749943
FDT31,OUT027,4357.564167945137
FDJ33,OUT045,2058.4028327749943
FDC26,OUT027,3732.6838384437897
NCQ02,OUT045,2678.647018046256
FDP08,OUT010,620.1462288190617
FDB11,OUT027,4854.174803091215
FDV55,OUT013,2905.1529344649775
FDW20,OUT049,1741.5185546995972
NCJ18,OUT019,560.9513938017886
FDC41,OUT018,2310.4652969675276
FDE14,OUT027,3732.6838384437897
FDG35,OUT013,2905.1529344649775
FDF45,OUT035,1891.3415277651884
FDS19,OUT027,3732.6838384437897
FDS58,OUT019,591.0978155074495
FDA26,OUT017,2552.469375751121
FDM32,OUT049,1741.5185546995972
FDL45,OUT046,1741.5185546995972
FDZ55,OUT049,2215.202143413313
FDY37,OUT049,2215.202143413313
FDO46,OUT046,2215.202143413313
FDQ60,OUT046,1741.5185546995972
FDA19,OUT018,2310.4652969675276
FDL15,OUT046,2215.202143413313
FDM10,OUT018,2988.3802266488597
NCL05,OUT017,1889.5524879173902
DRK49,OUT010,605.4702992259897
NCE18,OUT027,4854.174803091215
FDG40,OUT049,1511.8648745352675
DRI59,OUT045,2552.469375751121
FDK28,OUT035,2552.469375751121
NCD06,OUT019,559.9386934868253
FDO11,OUT019,665.5600388401357
FDK27,OUT046,1741.5185546995972
FDT43,OUT027,3462.574137956091
FDD38,OUT018,2310.4652969675276
FDA16,OUT049,2372.236686476271
FDL14,OUT027,4357.564167945137
NCM17,OUT049,1511.8648745352675
FDD20,OUT045,2058.4028327749943
FDA40,OUT045,2058.4028327749943
FDL43,OUT045,2058.4028327749943
FDV15,OUT045,2058.4028327749943
FDE52,OUT046,1741.5185546995972
NCL17,OUT010,620.1462288190617
NCJ31,OUT045,2552.469375751121
FDR60,OUT045,2058.4028327749943
NCA18,OUT035,2058.4028327749943
FDS21,OUT027,3462.574137956091
FDW09,OUT035,2058.4028327749943
FDL26,OUT035,2680.4360578940546
FDS47,OUT018,2310.4652969675276
FDC39,OUT046,2372.236686476271
FDT51,OUT035,2058.4028327749943
FDK40,OUT035,2552.469375751121
NCG19,OUT045,2552.469375751121
FDZ07,OUT046,1511.8648745352675
FDF08,OUT027,3732.6838384437897
FDO04,OUT013,2378.4258839367703
FDK41,OUT018,2310.4652969675276
FDP15,OUT049,2372.236686476271
NCD43,OUT018,2310.4652969675276
NCP18,OUT013,2905.1529344649775
FDZ51,OUT046,1741.5185546995972
DRH13,OUT035,2058.4028327749943
FDF38,OUT045,1889.5524879173902
NCI43,OUT045,1889.5524879173902
FDM38,OUT027,3462.574137956091
FDS03,OUT013,2378.4258839367703
DRJ47,OUT017,2678.647018046256
FDT50,OUT010,612.7531474763858
FDV02,OUT046,2215.202143413313
NCG18,OUT017,2058.4028327749943
FDW52,OUT046,2215.202143413313
FDS40,OUT035,1891.3415277651884
FDN31,OUT017,2678.647018046256
FDA37,OUT045,2058.4028327749943
FDA15,OUT046,2372.236686476271
FDL39,OUT046,2215.202143413313
FDJ53,OUT045,2058.4028327749943
FDX22,OUT013,3279.122020033913
NCZ42,OUT045,2552.469375751121
FDD56,OUT027,4357.564167945137
FDD40,OUT017,2678.647018046256
FDS50,OUT013,3279.122020033913
NCN14,OUT013,2905.1529344649775
FDT15,OUT013,2905.1529344649775
NCS18,OUT027,3732.6838384437897
NCO26,OUT010,612.7531474763858
FDF58,OUT018,2200.5494371790905
NCB19,OUT013,2507.0468029407252
FDH26,OUT017,2678.647018046256
DRB24,OUT027,4357.564167945137
FDA49,OUT018,2310.4652969675276
FDB32,OUT045,2058.4028327749943
FDI36,OUT017,2678.647018046256
NCA17,OUT010,620.1462288190617
FDH22,OUT013,2507.0468029407252
NCM26,OUT018,2690.015344454029
FDT15,OUT027,4357.564167945137
FDB16,OUT018,2310.4652969675276
NCP54,OUT027,3732.6838384437897
FDJ36,OUT013,2507.0468029407252
FDO28,OUT045,2058.4028327749943
FDU09,OUT013,2378.4258839367703
FDF29,OUT017,2058.4028327749943
FDY08,OUT013,2905.1529344649775
DRJ59,OUT018,2200.5494371790905
FDT23,OUT027,3732.6838384437897
FDU15,OUT018,2200.5494371790905
FDT47,OUT013,2507.0468029407252
FDI53,OUT019,591.0978155074495
FDR59,OUT018,2988.3802266488597
FDD53,OUT035,1891.3415277651884
FDY51,OUT017,2552.469375751121
FDT04,OUT049,1511.8648745352675
FDU51,OUT049,2215.202143413313
FDG14,OUT035,2680.4360578940546
NCU06,OUT045,2552.469375751121
DRG25,OUT046,2215.202143413313
DRH49,OUT035,2058.4028327749943
FDN15,OUT035,2058.4028327749943
FDL43,OUT018,2310.4652969675276
NCT18,OUT049,2215.202143413313
NCB31,OUT013,3279.122020033913
FDK57,OUT035,2058.4028327749943
FDY04,OUT019,591.0978155074495
NCP54,OUT046,1741.5185546995972
FDF41,OUT013,3279.122020033913
FDM01,OUT045,2058.4028327749943
FDW03,OUT045,2058.4028327749943
FDF28,OUT045,2058.4028327749943
FDY37,OUT017,2678.647018046256
FDQ03,OUT017,2552.469375751121
FDP51,OUT027,3732.6838384437897
FDJ40,OUT017,2058.4028327749943
FDC32,OUT049,1741.5185546995972
DRI49,OUT027,3732.6838384437897
NCW54,OUT017,1889.5524879173902
FDF09,OUT017,1889.5524879173902
FDP45,OUT018,2988.3802266488597
DRJ23,OUT018,2690.015344454029
FDS59,OUT017,2058.4028327749943
FDY08,OUT046,1741.5185546995972
FDX16,OUT049,2215.202143413313
FDY16,OUT018,2690.015344454029
FDK32,OUT035,2680.4360578940546
FDQ22,OUT013,2378.4258839367703
NCC31,OUT018,2690.015344454029
FDG58,OUT049,2215.202143413313
DRF48,OUT013,2905.1529344649775
DRH36,OUT049,1511.8648745352675
NCR30,OUT035,2058.4028327749943
FDB03,OUT019,665.5600388401357
FDZ28,OUT027,3732.6838384437897
FDR35,OUT017,2678.647018046256
DRD15,OUT027,4854.174803091215
FDJ33,OUT019,560.9513938017886
FDA56,OUT010,612.7531474763858
FDP56,OUT046,1511.8648745352675
NCT30,OUT046,1511.8648745352675
FDK15,OUT017,2058.4028327749943
FDH44,OUT018,2690.015344454029
FDV01,OUT013,2905.1529344649775
DRG03,OUT017,2678.647018046256
FDG50,OUT027,3732.6838384437897
FDR16,OUT010,760.4116001552943
FDZ60,OUT046,1741.5185546995972
DRG03,OUT045,2678.647018046256
FDS56,OUT018,2988.3802266488597
FDU33,OUT045,1889.5524879173902
DRD27,OUT035,2058.4028327749943
FDW22,OUT046,2372.236686476271
DRA24,OUT045,2678.647018046256
FDF38,OUT049,1511.8648745352675
FDX48,OUT013,2905.1529344649775
FDS58,OUT018,2690.015344454029
FDC32,OUT046,1741.5185546995972
NCQ29,OUT045,2552.469375751121
DRK39,OUT018,2310.4652969675276
NCS38,OUT017,2058.4028327749943
DRO47,OUT013,2507.0468029407252
DRG27,OUT027,3462.574137956091
FDC57,OUT027,4357.564167945137
FDS55,OUT046,2215.202143413313
NCJ06,OUT018,2310.4652969675276
FDO01,OUT019,560.9513938017886
NCM55,OUT045,2678.647018046256
FDC52,OUT049,2215.202143413313
FDQ15,OUT045,2058.4028327749943
NCT30,OUT027,3462.574137956091
NCR42,OUT027,3462.574137956091
FDD28,OUT035,1891.3415277651884
FDQ34,OUT049,1741.5185546995972
FDZ12,OUT027,4357.564167945137
DRE13,OUT019,560.9513938017886
NCN07,OUT019,560.9513938017886
FDM28,OUT035,2680.4360578940546
FDI10,OUT017,2678.647018046256
FDQ25,OUT013,2905.1529344649775
FDA38,OUT010,760.4116001552943
DRI13,OUT049,2372.236686476271
FDY20,OUT027,3732.6838384437897
NCZ53,OUT035,2680.4360578940546
NCM31,OUT013,2905.1529344649775
DRB01,OUT017,2678.647018046256
DRF37,OUT046,2372.236686476271
NCF42,OUT049,2215.202143413313
FDF16,OUT018,2690.015344454029
FDB41,OUT013,2378.4258839367703
FDR34,OUT013,3279.122020033913
FDR15,OUT018,2690.015344454029
NCV42,OUT019,560.9513938017886
FDW51,OUT035,2552.469375751121
FDU36,OUT017,2058.4028327749943
FDX60,OUT049,1741.5185546995972
FDY03,OUT035,2058.4028327749943
FDW55,OUT045,2552.469375751121
FDT01,OUT010,760.4116001552943
FDG58,OUT013,2905.1529344649775
FDK21,OUT017,2552.469375751121
NCS41,OUT019,591.0978155074495
FDS10,OUT045,2678.647018046256
NCT53,OUT046,2215.202143413313
FDJ28,OUT018,2690.015344454029
FDX44,OUT045,2058.4028327749943
FDT20,OUT018,2200.5494371790905
FDO44,OUT017,2058.4028327749943
NCX17,OUT049,2372.236686476271
FDY01,OUT017,2058.4028327749943
FDJ12,OUT027,4854.174803091215
DRK35,OUT018,2200.5494371790905
FDD47,OUT019,591.0978155074495
NCM53,OUT035,2058.4028327749943
FDO45,OUT013,2507.0468029407252
NCM42,OUT010,612.7531474763858
FDE04,OUT046,2215.202143413313
NCI30,OUT027,4854.174803091215
FDZ19,OUT013,2905.1529344649775
FDW57,OUT013,2905.1529344649775
FDA25,OUT013,2507.0468029407252
FDT22,OUT046,1511.8648745352675
FDP51,OUT013,2507.0468029407252
FDD48,OUT027,3732.6838384437897
FDY39,OUT035,2680.4360578940546
FDO48,OUT010,760.4116001552943
FDD23,OUT027,4357.564167945137
DRN35,OUT027,3462.574137956091
FDT01,OUT035,2552.469375751121
FDC20,OUT010,605.4702992259897
DRJ35,OUT035,1891.3415277651884
FDB32,OUT046,1741.5185546995972
FDL24,OUT046,2215.202143413313
NCV42,OUT035,2058.4028327749943
FDZ46,OUT046,1741.5185546995972
FDC15,OUT013,2905.1529344649775
FDD08,OUT019,559.9386934868253
FDY50,OUT049,1741.5185546995972
FDD36,OUT013,2507.0468029407252
FDG57,OUT027,3462.574137956091
FDL21,OUT018,2200.5494371790905
FDN16,OUT027,3732.6838384437897
FDJ09,OUT027,3462.574137956091
FDS01,OUT010,620.1462288190617
FDV33,OUT017,2552.469375751121
DRE12,OUT017,2058.4028327749943
FDR07,OUT013,2507.0468029407252
FDP48,OUT010,620.1462288190617
NCB55,OUT035,1891.3415277651884
FDQ08,OUT013,2378.4258839367703
FDR34,OUT035,2552.469375751121
FDO33,OUT046,1741.5185546995972
FDP13,OUT045,1889.5524879173902
FDX12,OUT049,2372.236686476271
NCT06,OUT049,2215.202143413313
FDR16,OUT019,665.5600388401357
FDE36,OUT046,2215.202143413313
FDZ36,OUT049,2215.202143413313
FDV13,OUT045,2058.4028327749943
NCZ17,OUT035,1891.3415277651884
FDU56,OUT045,2678.647018046256
FDM09,OUT035,2680.4360578940546
FDV02,OUT017,2678.647018046256
FDS34,OUT018,2310.4652969675276
FDA11,OUT049,1741.5185546995972
FDP09,OUT017,2552.469375751121
FDB29,OUT027,3732.6838384437897
FDT19,OUT017,2678.647018046256
DRH15,OUT017,1889.5524879173902
FDY38,OUT046,2372.236686476271
FDF14,OUT027,4357.564167945137
FDN48,OUT010,612.7531474763858
FDQ12,OUT013,3279.122020033913
NCJ43,OUT045,2678.647018046256
FDE17,OUT019,591.0978155074495
FDB05,OUT035,2552.469375751121
FDH10,OUT045,2678.647018046256
NCR06,OUT017,1889.5524879173902
FDU32,OUT018,2310.4652969675276
FDD56,OUT049,2215.202143413313
FDO36,OUT018,2690.015344454029
FDH16,OUT010,612.7531474763858
FDX10,OUT018,2200.5494371790905
FDZ37,OUT017,2058.4028327749943
FDU31,OUT010,760.4116001552943
DRC49,OUT049,2215.202143413313
FDL15,OUT045,2678.647018046256
FDN32,OUT019,591.0978155074495
DRH59,OUT027,3462.574137956091
NCU29,OUT049,2215.202143413313
FDR37,OUT019,591.0978155074495
FDS14,OUT018,2690.015344454029
FDU02,OUT027,4854.174803091215
FDJ08,OUT035,2680.4360578940546
NCZ06,OUT045,2552.469375751121
FDO31,OUT049,1741.5185546995972
FDH31,OUT018,2310.4652969675276
FDS58,OUT017,2678.647018046256
NCA53,OUT027,3462.574137956091
FDF50,OUT046,2215.202143413313
NCW42,OUT049,2372.236686476271
NCQ17,OUT045,2678.647018046256
FDK51,OUT018,2988.3802266488597
NCW41,OUT010,620.1462288190617
NCR29,OUT017,1889.5524879173902
FDB08,OUT019,591.0978155074495
FDA40,OUT027,3732.6838384437897
FDL14,OUT018,2690.015344454029
FDB47,OUT046,2372.236686476271
FDO03,OUT035,2552.469375751121
DRK13,OUT019,591.0978155074495
FDX13,OUT010,760.4116001552943
FDF52,OUT046,2215.202143413313
FDT11,OUT013,2905.1529344649775
FDB08,OUT013,2905.1529344649775
FDQ28,OUT018,2690.015344454029
FDD29,OUT045,2552.469375751121
NCQ29,OUT027,4854.174803091215
NCO02,OUT013,2378.4258839367703
FDR56,OUT010,620.1462288190617
NCM54,OUT049,1741.5185546995972
FDP51,OUT035,2058.4028327749943
FDT38,OUT013,2507.0468029407252
FDZ20,OUT018,2988.3802266488597
FDJ53,OUT013,2507.0468029407252
